longitude,latitude,Aerosol_Index,Temperature_2m,Wind_U,NO2_Density,HCHO_Density,Actual_PM25
112.87106966140757,-0.9634431422181868,-0.6204687222875053,27.282509175053406,0.07772853786562697,4.674560791700204e-05,0.0001263240086766521,19.611433318571976
112.12995955200897,-3.236180811040576,-0.4575638196740184,27.417304940871304,-2.4614281521903147,4.559251394821641e-05,0.00010788875507962988,36.39955671415945
114.00743849581877,-2.198626657882529,-0.2005857820294927,28.594189344806466,-0.5132032956606076,5.41256729269962e-05,0.0001765271321622877,42.16071758459384
114.79795594584395,0.46936973595244996,-0.8593190124925338,26.830134681419054,-0.11446061987935761,4.194282308588839e-05,7.097712259156801e-05,2.4920717552917226
112.0805522113824,-1.2598871859776288,-0.6122980059854415,26.712302167915993,-0.7402013304792803,4.58355876408385e-05,0.0001328878304540276,27.287873591936027
113.80980913331248,-3.433810173546871,-0.3723101071995597,27.729054434505542,-4.0696834208052834,4.918910298973064e-05,0.00012817071234135665,36.72494837514711
111.63588614574324,-2.0998119766293817,-0.45329238734935107,27.97583840923545,-1.2958631324179377,4.752472217140311e-05,0.00012496861628211707,26.76758312287138
111.09240539885093,-2.939736767281134,-0.3653456633246491,27.479633138209238,-2.753918416706133,4.884843538995554e-05,0.00010960103108023455,34.9601961250391
112.821662320781,-1.556331229737071,-0.7201782374826069,27.82492031992217,-0.26990133891870943,4.6232705639054614e-05,0.0001454120741466303,13.246976127613337
113.41455040829989,-0.7658137797118921,-0.6861749708709595,27.458037242182968,0.1935438771306732,4.737911478721298e-05,0.0001232394174896693,12.884850714067278
111.04299805822436,-1.6551459109902185,-0.5424168236968845,27.885732434119745,-1.3542835727150058,4.319381047867653e-05,0.00015060936238117333,17.60273460811018
114.30388253957821,0.32114771407272896,-0.9442941150150871,27.887833249127425,-0.16094228220574647,4.14152631996578e-05,0.00010241077592280938,0.33276904241627214
114.1556605176985,-0.27174037344615526,-0.7683166688266935,26.564416244883603,-0.14357363589016006,4.6173619827508546e-05,0.0001099448056575515,8.085665917463597
113.66158711143275,-2.198626657882529,-0.43287984852094996,28.54193119472933,-0.5000558708920889,5.1020484824833264e-05,0.0001244908090781273,33.685061704468346
114.60032658333766,-0.5681844172055973,-0.6929849277456064,28.27181219878014,0.2106118687876949,4.8249164244257794e-05,0.00015653653997257239,16.20929640035818
112.27818157388869,-1.704553251616792,-0.6228942432663205,27.50851105584036,-0.7759543686737248,4.745810884336812e-05,0.00015114764081072544,15.043365255533367
114.1556605176985,-1.1116651640979078,-0.18503144599603244,28.254134609081177,0.0599514834674788,5.306598121825023e-05,0.00014432421710304337,41.43136958425665
112.77225498015443,-1.2104798453510552,-0.6455445140923015,27.256573001249365,-0.10069907594610142,4.693547736558443e-05,0.00011759100304812216,13.848884419421148
111.8829228488761,-2.3962560203888237,-0.48931562920783195,28.171132824744745,-1.3318429802670892,4.746443988091604e-05,0.00016949118635447316,23.758644479883664
113.66158711143275,-1.3587018672307762,-0.4446663760397764,28.321668125670726,-0.059695507273261936,4.868173603605642e-05,0.0001721239326305382,30.300493488811313
114.40269722083136,-1.556331229737071,0.017105610503189976,28.413766408849654,-0.05858858573583907,5.556151484649455e-05,0.00019443582083923983,50.78455884565934
113.80980913331248,-0.46936973595244996,-0.6246978640842472,26.170526994304907,0.06100415153267944,4.597519564257503e-05,0.00011611104863251203,17.36106167609437
112.52521827702157,-1.2104798453510552,-0.6162936457922508,27.24073098736045,-0.6371785078519656,4.535215814979117e-05,0.00013552535804150237,20.511347258036643
111.29003476135722,-1.6057385703636446,-0.6508946674772053,27.096443877985394,-0.7401644079773513,4.519426545208529e-05,0.00013594093420850093,13.407020301014892
114.74854860521738,0.17292569219300788,-0.593931707412861,25.74635224989902,0.05878126621246337,4.683773355677014e-05,0.00011805747043383494,17.857561394699957
113.5627724301796,-0.4199623953258763,-0.7873675767999243,25.381018410200056,-0.1483464344048206,4.3222802739773024e-05,0.00010393681830768794,13.441950619600131
114.35328988020478,-0.17292569219300788,-0.4765536084626239,25.424412145732333,-0.1635720685676292,4.4706474429762005e-05,0.00012871347952882138,23.38051636489748
111.93233018950268,-2.4456633610153973,-0.5930152873011773,28.171132824744745,-1.3318429802670892,4.6172103211253825e-05,0.0001123270740474511,18.328592832289225
114.40269722083136,0.17292569219300788,-0.4704079456539631,26.36388034114134,-0.04142715754332366,4.425691844091623e-05,0.00013243424479206283,19.09826506100463
113.31573572704674,-3.137366129787429,-0.3733736482885956,27.642119273433025,-3.0607331049295112,4.8411241611227595e-05,0.00010774494042763648,33.732888996134214
113.85921647393906,-1.9515899547496605,-0.4142646810413278,28.480733278062587,-0.4412526422076755,5.103720436443783e-05,0.00022978551260057403,31.253791293187664
113.01929168328729,-0.617591757832171,-0.9652769275243699,26.087470956496304,-0.30928408510891003,4.4466136893515835e-05,0.00011272693070660401,0.4911101583958617
113.06869902391388,-2.7421074047748393,-0.4014234172850398,27.888755558155253,-1.024025356328046,4.749513358146693e-05,0.00010640499151901524,30.195465663575376
111.63588614574324,-1.6057385703636446,-0.7151843435194057,26.22178145514596,-0.8129168071864563,4.246329971154015e-05,9.239193580813802e-05,13.975387128511674
115.34143669273627,-1.7539605922433656,-0.6491502165964131,28.029416727136834,-0.7344444342601446,4.829781885843062e-05,0.00015474804649866385,15.646510244566436
115.09439998960339,-0.27174037344615526,-0.6429735246106876,27.415285506071882,-0.11301160005875577,4.7426718076144197e-05,0.00011781813395410393,22.11452282818853
112.47581093639499,-2.297441339135676,-0.3996299619851617,28.330526512051847,-1.1949215332667034,4.876860753635495e-05,0.00018547528548871014,30.69274023316868
113.31573572704674,-2.198626657882529,-0.20114434947244605,28.657075147275577,-0.47858129165790697,4.6139138761335586e-05,0.00015765647968107673,38.22497153303049
111.78410816762296,-1.9515899547496605,-0.5883271134644181,28.06346680911969,-1.1960887364399284,4.570641883328104e-05,0.00012672017520664052,19.16683908603378
113.2169210457936,-0.9634431422181868,-0.6771107527449979,27.404353431419054,0.3670766221152411,4.707964236278753e-05,0.00010514440800514602,15.771558298169444
115.24262201148312,-1.9021826141230869,-0.6734855316583699,28.7568593390194,-0.5209231126455611,5.075311120523095e-05,0.0001838975785302209,21.488485001146348
114.6991412645908,0.6669990984587447,-0.8758396454844674,24.00147317486045,-0.14421412827056132,4.194998077368551e-05,8.865554791242226e-05,8.195242050255615
112.67344029890128,-1.0128504828447604,-0.6479726234572252,26.98578789322471,-0.35432049521693476,4.569777394843135e-05,0.00011517952833310603,19.73389205191545
113.85921647393906,-2.5444780422685445,-0.6924477631702892,28.45873952324007,-0.6865175197153917,4.814483196110718e-05,0.00017404183799104659,15.604385058876153
114.79795594584395,-1.4575165484839236,-0.41428651399368566,28.522219099821882,0.05239065929695411,4.966760929379965e-05,0.00016538407367656672,29.696659450204187
114.50151190208452,-0.6669990984587447,-0.5608915119954341,28.014952148625866,0.25071498052573493,4.766004063041616e-05,0.00013981618713717535,19.461411110113694
113.46395774892646,-2.0504046360028076,-0.39267459413913663,28.533072808348095,-0.4128517030197897,5.1518848590820256e-05,0.0001990861575437579,31.241312063072716
113.9580311551922,-1.3092945266042026,-0.3154718043203994,28.16486956278493,-0.01841765715752119,5.326303729784414e-05,0.00016761644636147205,37.23770690133149
113.51336508955303,-0.07411101093986053,-0.7826759791961174,27.42380631529261,-0.2537292830738021,4.42901827149046e-05,0.00015863899525663582,11.176780981185644
112.72284763952786,-2.7421074047748393,0.13447121539364287,27.92053603655023,-1.4795503189534314,5.5970029524680756e-05,0.00017779859272574287,55.80163727780173
115.24262201148312,-1.556331229737071,-0.6556448210662933,28.41825437663522,-0.4557074249526601,4.905261432454703e-05,0.00019754605394749607,19.88344142090561
113.46395774892646,-1.40810920785735,-0.7145297228796471,28.305675407692263,-0.0489035874237249,5.033686385092608e-05,0.00014848780218366532,11.609200234793194
114.10625317707192,0.617591757832171,-0.7391185669530802,25.848858157499365,-0.05361911838437305,4.396924548154137e-05,0.00012478225490002956,4.9792006323158535
114.45210456145793,-0.27174037344615526,-0.5695194386093686,26.231254714212355,-0.05113928259154897,4.564994053068505e-05,0.0001271874717679383,18.482005805634287
114.74854860521738,-0.4199623953258763,-0.6903518129788524,27.98193288261507,0.11718362201879054,4.7034554848446265e-05,0.00015795885927522534,14.663128722347711
112.57462561764814,-1.9021826141230869,-0.4148092023048594,28.215195686434583,-0.6327869906837557,5.0660104102369214e-05,0.00018824079519046033,27.039977517222095
112.87106966140757,-1.704553251616792,-0.5722332196335854,28.340686981766282,-0.3188899637740335,4.824009867281233e-05,0.0001588117212571351,17.65575710470774
112.92047700203415,-1.556331229737071,-0.576462373485597,27.968933147854216,-0.24828208375860145,4.7823658803078415e-05,0.00017197311344895746,18.409724223117635
114.30388253957821,-3.28558815166715,-0.5326815426364933,27.867123493147517,-1.7906977497501135,5.058355544119877e-05,0.00013593824787644444,29.00518370888815
111.04299805822436,-1.852775273496513,-0.6090266261136897,27.52714109538516,-1.408369763397876,4.8124607464572156e-05,0.00018469088552517513,23.294717934561547
112.821662320781,-1.1610725047244816,-0.5337172890198196,27.256573001249365,-0.10069907594610142,4.6398285221040334e-05,0.00012690428121202234,24.970675528192576
112.87106966140757,-2.8903294266545605,0.23467552645833764,27.42428555429717,-1.6197503334210241,6.933507932909037e-05,0.00017228913419110105,68.81206928398556
